bailable,energia,valencia,popularidad,tempo,genero
0.558,0.632,0.339,52,96.977,3
0.768,0.537,0.77,57,91.15,3
0.693,0.644,0.848,60,124.114,3
0.746,0.842,0.451,51,97.122,3
0.793,0.744,0.718,49,98.001,3
0.816,0.521,0.85,53,100.001,3
0.897,0.748,0.408,55,102.983,3
0.824,0.434,0.797,44,96.011,3
0.542,0.64,0.549,55,180.242,3
0.75,0.643,0.902,42,190.079,3
0.868,0.917,0.745,57,120.031,3
0.824,0.614,0.473,39,100.249,3
0.774,0.783,0.683,55,101.981,3
0.806,0.69,0.83,67,100.111,3
0.669,0.823,0.766,54,132.196,3
0.956,0.48,0.849,64,126.935,3
0.741,0.774,0.778,52,96.915,3
0.824,0.712,0.553,47,89.971,3
0.643,0.614,0.587,57,195.855,3
0.704,0.553,0.644,40,183.712,3
0.579,0.641,0.652,51,97.337,3
0.819,0.859,0.612,34,104.906,3
0.754,0.716,0.668,50,95.018,3
0.911,0.719,0.355,53,103.043,3
0.808,0.883,0.489,55,104.986,3
0.895,0.43,0.793,51,107.044,3
0.632,0.556,0.355,49,118.969,3
0.755,0.723,0.312,41,100.024,3
0.734,0.686,0.655,61,120.328,3
0.582,0.768,0.87,42,103.874,3
0.63,0.61,0.217,39,120.144,3
0.951,0.702,0.763,61,124.976,3
0.824,0.666,0.88,62,180.004,3
0.914,0.853,0.686,56,125.993,3
0.806,0.521,0.475,45,188.114,3
0.867,0.635,0.52,55,102.037,3
0.868,0.568,0.682,60,97.931,3
0.859,0.653,0.774,57,130.018,3
0.898,0.685,0.813,54,129.986,3
0.823,0.648,0.623,47,101.906,3
0.568,0.725,0.715,35,95.599,3
0.906,0.706,0.679,39,98.026,3
0.904,0.626,0.512,53,100.003,3
0.759,0.625,0.626,58,120.112,3
0.689,0.854,0.796,59,174.054,3
0.854,0.529,0.831,52,106.998,3
0.611,0.791,0.658,69,192.07,3
0.888,0.562,0.569,45,98.001,3
0.787,0.836,0.429,41,100.02,3
0.668,0.578,0.404,49,99.774,3
0.827,0.649,0.64,41,130.149,3
0.847,0.573,0.332,67,99.919,3
0.847,0.578,0.828,48,102.073,3
0.495,0.722,0.596,49,189.812,3
0.738,0.58,0.74,47,159.968,3
0.808,0.844,0.726,52,125.945,3
0.709,0.658,0.513,48,104.813,3
0.871,0.556,0.458,38,105.011,3
0.813,0.705,0.462,35,99.983,3
0.726,0.9,0.313,39,113.016,3
0.776,0.689,0.667,52,97.978,3
0.712,0.631,0.574,47,150.012,3
0.865,0.613,0.871,43,117.973,3
0.563,0.845,0.322,31,127.873,3
0.726,0.952,0.655,32,97.963,3
0.709,0.896,0.626,53,87.96,3
0.389,0.725,0.393,50,175.978,3
0.618,0.96,0.874,28,90.071,3
0.677,0.935,0.675,28,127.999,3
0.732,0.734,0.489,29,149.994,3
0.589,0.745,0.248,40,90.908,3
0.636,0.854,0.148,18,128.007,3
0.667,0.867,0.617,51,96.948,3
0.766,0.629,0.554,37,105.007,3
0.775,0.924,0.755,38,98.236,3
0.661,0.727,0.446,47,104.961,3
0.802,0.878,0.76,24,99.974,3
0.776,0.758,0.581,26,112.979,3
0.752,0.803,0.639,55,91.983,3
0.744,0.792,0.744,54,96.031,3
0.727,0.899,0.645,49,139.962,3
0.691,0.868,0.811,52,114.975,3
0.793,0.929,0.806,44,124.992,3
0.698,0.749,0.817,45,90.024,3
0.7,0.661,0.362,29,83.991,3
0.758,0.826,0.188,54,145.041,3
0.589,0.838,0.0855,31,109.988,3
0.758,0.871,0.513,34,107.98,3
0.71,0.947,0.825,50,104.03,3
0.754,0.944,0.645,53,110.014,3
0.62,0.872,0.792,54,128.016,3
0.721,0.856,0.885,53,100.06,3
0.679,0.587,0.361,38,149.011,3
0.687,0.844,0.61,48,170.02,3
0.663,0.839,0.41,53,90.974,3
0.594,0.733,0.221,41,143.771,3
0.751,0.84,0.509,51,88.039,3
0.708,0.845,0.565,49,91.996,3
0.595,0.486,0.302,30,145.146,3
0.895,0.678,0.848,36,130.012,3
0.608,0.494,0.262,35,180.055,3
0.817,0.745,0.221,41,134.977,3
0.901,0.828,0.475,15,134.999,3
0.812,0.707,0.53,21,92.995,3
0.707,0.856,0.607,20,100.207,3
0.854,0.78,0.848,24,119.972,3
0.624,0.918,0.495,13,129.066,3
0.837,0.659,0.844,33,91.995,3
0.768,0.773,0.39,44,139.905,3
0.666,0.681,0.355,24,139.751,3
0.677,0.841,0.665,45,127.924,3
0.732,0.899,0.163,10,128.021,3
0.728,0.932,0.715,37,128.005,3
0.67,0.88,0.906,38,179.981,3
0.751,0.659,0.574,22,127.985,3
0.803,0.761,0.568,55,111.997,3
0.746,0.915,0.939,15,124.032,3
0.736,0.724,0.798,25,90.019,3
0.693,0.791,0.848,48,174.009,3
0.626,0.718,0.639,40,109.369,3
0.689,0.835,0.605,31,104.345,3
0.519,0.775,0.0373,41,128.013,3
0.712,0.757,0.312,35,140.017,3
0.725,0.553,0.298,35,121.854,3
0.715,0.93,0.636,37,130.026,3
0.788,0.82,0.924,38,175.964,3
0.708,0.797,0.651,29,129.983,3
0.709,0.711,0.324,18,105.063,3
0.692,0.575,0.615,14,136.814,3
0.857,0.609,0.201,30,125.987,3
0.776,0.908,0.656,42,149.969,3
0.711,0.947,0.84,50,120.044,3
0.752,0.806,0.632,47,97.022,3
0.673,0.939,0.186,29,128.004,3
0.885,0.903,0.969,35,125.053,3
0.688,0.729,0.909,66,127.999,3
0.76,0.877,0.684,48,103.011,3
0.696,0.599,0.391,47,100.057,3
0.733,0.708,0.556,19,125.059,3
0.731,0.704,0.783,21,95.961,3
0.798,0.775,0.855,29,90.294,3
0.761,0.838,0.71,74,93.974,3
0.868,0.609,0.742,41,99.995,3
0.783,0.87,0.692,57,114.012,3
0.724,0.904,0.846,72,90.999,3
0.716,0.656,0.424,40,101.09,3
0.781,0.919,0.777,12,110.007,3
0.638,0.813,0.689,50,130.1,3
0.852,0.929,0.636,45,110.679,3
0.687,0.809,0.399,27,90.096,3
0.706,0.751,0.195,74,91.031,3
0.888,0.616,0.751,40,97.918,3
0.757,0.678,0.82,71,120.075,3
0.765,0.68,0.462,16,129.998,3
0.521,0.751,0.595,43,193.925,3
0.694,0.615,0.577,47,137.964,3
0.665,0.855,0.424,24,110.033,3
0.742,0.921,0.604,32,126.04,3
0.737,0.93,0.965,62,103.191,3
0.83,0.765,0.367,61,102.028,3
0.757,0.897,0.637,22,103.02,3
0.834,0.768,0.738,61,129.996,3
0.515,0.842,0.673,19,158.658,3
0.571,0.747,0.359,39,103.082,3
0.832,0.838,0.965,18,100.019,3
0.461,0.748,0.115,46,180.063,3
0.703,0.459,0.543,37,105.578,3
0.644,0.535,0.337,15,125.933,3
0.769,0.437,0.737,61,103.921,3
0.875,0.673,0.231,63,130.0,3
0.827,0.576,0.41,51,118.04,3
0.83,0.699,0.847,50,123.024,3
0.598,0.496,0.725,64,128.06,3
0.829,0.758,0.908,54,95.019,3
0.638,0.809,0.44,33,126.072,3
0.811,0.889,0.932,38,137.979,3
0.595,0.942,0.549,55,124.989,3
0.75,0.632,0.532,34,98.997,3
0.781,0.57,0.858,61,107.059,3
0.718,0.776,0.622,65,120.015,3
0.725,0.8,0.471,51,100.609,3
0.786,0.434,0.531,34,96.868,3
0.568,0.742,0.175,27,99.002,3
0.853,0.602,0.592,35,91.324,3
0.966,0.505,0.826,42,113.592,3
0.846,0.66,0.923,20,101.991,3
0.689,0.778,0.235,36,106.228,3
0.82,0.821,0.962,47,101.979,3
0.842,0.874,0.504,20,90.734,3
0.746,0.863,0.869,35,104.372,3
0.657,0.578,0.819,54,89.948,3
0.8,0.746,0.839,45,101.376,3
0.804,0.702,0.727,28,92.97,3
0.685,0.811,0.712,26,93.016,3
0.641,0.788,0.275,26,97.013,3
0.833,0.733,0.826,37,90.696,3
0.841,0.628,0.556,43,102.008,3
0.849,0.783,0.645,52,95.0,3
0.741,0.859,0.915,43,96.991,3
0.467,0.706,0.62,20,169.375,3
0.646,0.683,0.668,51,76.886,3
0.643,0.828,0.914,36,169.887,3
0.716,0.343,0.501,43,91.033,3
0.84,0.714,0.34,60,93.998,3
0.651,0.862,0.82,43,104.138,3
0.841,0.573,0.644,41,92.684,3
0.584,0.791,0.682,49,190.224,3
0.799,0.304,0.336,36,91.014,3
0.798,0.6,0.919,36,85.977,3
0.552,0.493,0.444,44,145.106,3
0.761,0.63,0.671,62,89.35,3
0.762,0.813,0.91,58,100.157,3
0.756,0.574,0.834,48,92.001,3
0.845,0.839,0.851,44,94.987,3
0.777,0.902,0.896,10,128.995,3
0.885,0.877,0.89,49,91.985,3
0.493,0.863,0.505,32,85.695,3
0.715,0.558,0.611,47,172.01,3
0.504,0.534,0.817,43,177.949,3
0.792,0.307,0.373,41,91.057,3
0.739,0.545,0.681,41,88.035,3
0.615,0.557,0.41,42,172.062,3
0.725,0.8,0.666,41,89.098,3
0.85,0.639,0.604,33,93.989,3
0.877,0.503,0.579,42,90.066,3
0.499,0.582,0.431,50,81.916,3
0.871,0.623,0.862,44,102.147,3
0.789,0.795,0.849,43,101.981,3
0.794,0.434,0.16,44,103.714,3
0.856,0.781,0.568,36,91.312,3
0.761,0.624,0.761,37,84.965,3
0.784,0.704,0.534,44,90.749,3
0.859,0.829,0.768,34,111.063,3
0.649,0.804,0.686,40,182.188,3
0.763,0.542,0.21,35,92.045,3
0.595,0.87,0.907,33,111.707,3
0.752,0.46,0.595,48,96.82,3
0.66,0.593,0.489,34,103.397,3
0.901,0.615,0.674,50,92.089,3
0.867,0.738,0.883,33,91.174,3
0.72,0.824,0.589,39,88.987,3
0.662,0.836,0.905,48,90.126,3
0.657,0.832,0.75,52,90.054,3
0.714,0.686,0.54,47,93.529,3
0.672,0.842,0.586,34,85.526,3
0.777,0.698,0.932,27,92.317,3
0.673,0.831,0.649,19,90.841,3
0.675,0.797,0.888,50,89.977,3
0.525,0.886,0.44,27,88.583,3
0.677,0.88,0.701,22,90.018,3
0.648,0.847,0.907,40,89.825,3
0.74,0.822,0.562,38,89.087,3
0.907,0.455,0.223,45,127.966,3
0.903,0.677,0.936,29,90.932,3
0.738,0.671,0.607,55,88.012,3
0.596,0.681,0.664,28,88.94,3
0.727,0.8,0.494,55,91.521,3
0.746,0.778,0.61,55,127.96,3
0.534,0.887,0.72,24,122.494,3
0.629,0.479,0.345,62,138.231,3
0.813,0.735,0.853,57,104.056,3
0.725,0.903,0.946,69,142.006,3
0.923,0.679,0.965,58,103.017,3
0.607,0.536,0.434,73,147.986,3
0.673,0.886,0.795,82,97.012,3
0.743,0.774,0.833,10,106.564,3
0.785,0.582,0.861,60,71.774,3
0.711,0.803,0.787,63,182.92,3
0.569,0.721,0.927,62,180.06,3
0.855,0.746,0.375,59,95.026,3
0.355,0.48,0.137,70,100.956,3
0.702,0.632,0.457,68,102.404,3
0.579,0.419,0.673,26,104.564,3
0.769,0.898,0.968,42,108.141,3
0.563,0.688,0.622,71,108.008,3
0.683,0.838,0.874,13,115.879,3
0.784,0.893,0.819,71,118.738,3
0.715,0.817,0.871,69,133.858,3
0.854,0.65,0.916,43,115.001,3
0.538,0.127,0.527,20,62.829,3
0.978,0.691,0.482,54,122.026,3
0.728,0.974,0.965,78,79.526,3
0.539,0.884,0.752,72,100.812,3
0.566,0.713,0.807,75,169.864,3
0.733,0.463,0.653,22,98.999,3
0.762,0.727,0.441,27,104.999,3
0.791,0.702,0.46,19,121.963,3
0.888,0.815,0.961,71,127.273,3
0.597,0.86,0.818,36,172.067,3
0.69,0.416,0.479,70,82.45,3
0.839,0.832,0.529,66,92.004,3
0.844,0.717,0.965,64,145.065,3
0.864,0.662,0.964,57,136.48,3
0.917,0.571,0.924,59,99.879,3
0.4,0.915,0.878,75,88.917,3
0.631,0.44,0.418,71,136.033,3
0.704,0.636,0.55,63,121.96,3
0.646,0.77,0.681,75,99.165,3
0.729,0.771,0.873,62,125.011,3
0.738,0.937,0.614,57,131.994,3
0.854,0.936,0.247,42,115.318,3
0.778,0.824,0.756,80,100.024,3
0.645,0.904,0.671,72,105.97,3
0.809,0.883,0.918,67,124.096,3
0.622,0.807,0.892,76,174.06,3
0.606,0.361,0.621,66,121.058,3
0.587,0.559,0.19,69,92.036,3
0.841,0.86,0.915,61,111.982,3
0.863,0.627,0.47,56,98.042,3
0.684,0.552,0.133,10,201.97,3
0.475,0.432,0.648,75,94.605,3
0.856,0.894,0.916,65,104.042,3
0.825,0.936,0.78,50,95.033,3
0.873,0.913,0.433,62,120.006,3
0.626,0.865,0.695,20,88.411,3
0.704,0.706,0.856,66,92.965,3
0.73,0.836,0.879,64,92.043,3
0.675,0.681,0.553,59,141.87,3
0.853,0.66,0.689,54,149.992,3
0.677,0.698,0.83,56,78.443,3
0.647,0.514,0.387,80,79.974,3
0.787,0.705,0.499,72,81.998,3
0.655,0.725,0.326,77,125.8,3
0.825,0.69,0.516,74,94.194,3
0.544,0.978,0.732,56,120.069,3
0.858,0.703,0.293,51,129.962,3
0.85,0.652,0.496,58,147.961,3
0.728,0.801,0.416,73,130.059,3
0.767,0.379,0.252,70,103.956,3
0.825,0.771,0.718,71,102.927,3
0.822,0.601,0.872,11,96.123,3
0.786,0.65,0.712,72,92.975,3
0.641,0.652,0.406,69,175.022,3
0.653,0.697,0.472,55,187.764,3
0.691,0.829,0.564,62,172.161,3
0.543,0.677,0.294,18,103.809,3
0.768,0.556,0.24,62,155.07,3
0.627,0.798,0.896,58,180.051,3
0.815,0.514,0.623,69,120.054,3
0.792,0.895,0.794,75,94.968,3
0.682,0.674,0.637,55,199.989,3
0.838,0.81,0.889,64,164.04,3
0.618,0.836,0.54,59,212.058,3
0.826,0.449,0.337,79,128.028,3
0.85,0.5,0.816,73,160.02,3
0.727,0.58,0.325,71,137.048,3
0.855,0.512,0.144,68,146.075,3
0.785,0.626,0.183,68,154.946,3
0.672,0.594,0.158,79,171.854,3
0.743,0.73,0.15,72,179.972,3
0.6,0.528,0.142,70,108.025,3
0.759,0.536,0.439,76,119.883,3
0.816,0.538,0.156,69,97.054,3
0.813,0.787,0.451,64,130.065,3
0.748,0.69,0.433,67,131.972,3
0.714,0.626,0.512,62,76.625,3
0.711,0.699,0.376,64,146.016,3
0.841,0.53,0.686,69,114.028,3
0.731,0.786,0.78,60,89.092,3
0.747,0.528,0.603,57,86.964,3
0.515,0.812,0.779,62,169.981,3
0.734,0.697,0.908,46,169.975,3
0.647,0.724,0.688,39,178.009,3
0.685,0.891,0.954,34,78.993,3
0.739,0.865,0.827,23,178.076,3
0.768,0.933,0.949,47,92.04,3
0.841,0.694,0.83,63,90.034,3
0.771,0.765,0.847,36,163.975,3
0.611,0.837,0.566,41,176.096,3
0.718,0.753,0.792,34,82.024,3
0.647,0.876,0.784,19,82.987,3
0.75,0.636,0.639,36,89.994,3
0.738,0.793,0.683,39,93.993,3
0.748,0.888,0.625,45,90.862,3
0.744,0.837,0.706,53,92.04,3
0.644,0.837,0.806,37,82.034,3
0.624,0.772,0.589,58,172.014,3
0.667,0.84,0.882,37,173.98,3
0.673,0.945,0.803,24,92.001,3
0.641,0.674,0.894,65,214.047,3
0.767,0.853,0.725,41,89.988,3
0.822,0.575,0.616,82,100.087,4
0.802,0.591,0.309,87,139.864,4
0.815,0.513,0.17,61,96.982,4
0.859,0.6,0.568,84,123.017,4
0.715,0.537,0.287,40,142.952,4
0.741,0.87,0.663,83,184.194,4
0.886,0.336,0.536,79,100.044,4
0.786,0.733,0.358,77,101.046,4
0.538,0.725,0.534,70,140.087,4
0.567,0.515,0.321,82,120.1,4
0.786,0.652,0.483,75,170.031,4
0.841,0.693,0.706,60,154.978,4
0.823,0.556,0.879,75,142.0,4
0.778,0.573,0.269,84,140.114,4
0.799,0.698,0.799,78,121.998,4
0.747,0.717,0.523,75,150.965,4
0.826,0.635,0.808,67,119.954,4
0.687,0.449,0.229,83,142.048,4
0.775,0.653,0.658,40,131.911,4
0.864,0.483,0.428,57,164.916,4
0.556,0.692,0.702,61,105.473,4
0.671,0.568,0.336,70,113.296,4
0.903,0.636,0.308,75,137.993,4
0.882,0.602,0.43,88,142.959,4
0.859,0.619,0.631,75,132.01,4
0.774,0.836,0.494,76,112.014,4
0.856,0.721,0.902,74,100.98,4
0.911,0.378,0.19,64,120.044,4
0.483,0.557,0.267,67,152.906,4
0.777,0.851,0.698,64,100.038,4
0.892,0.83,0.705,45,142.07,4
0.802,0.82,0.613,77,164.005,4
0.961,0.461,0.324,76,108.028,4
0.733,0.824,0.913,60,83.812,4
0.544,0.677,0.601,75,90.701,4
0.737,0.588,0.262,66,150.936,4
0.506,0.45,0.131,74,177.978,4
0.77,0.792,0.182,54,100.075,4
0.921,0.73,0.44,68,120.075,4
0.85,0.866,0.91,59,84.916,4
0.604,0.712,0.685,69,71.976,4
0.553,0.567,0.243,58,121.9,4
0.83,0.564,0.107,83,85.042,4
0.812,0.709,0.881,41,99.891,4
0.824,0.485,0.266,40,123.912,4
0.753,0.652,0.745,64,139.962,4
0.776,0.64,0.326,76,160.038,4
0.897,0.743,0.905,77,134.979,4
0.932,0.547,0.695,85,94.998,4
0.902,0.608,0.836,77,84.001,4
0.768,0.652,0.777,88,154.187,4
0.684,0.612,0.496,38,139.932,4
0.643,0.573,0.47,73,165.192,4
0.761,0.442,0.706,70,97.753,4
0.787,0.713,0.762,85,175.041,4
0.888,0.522,0.623,74,144.011,4
0.465,0.911,0.672,52,90.504,4
0.944,0.613,0.328,68,120.102,4
0.876,0.733,0.962,84,154.904,4
0.698,0.897,0.858,49,75.003,4
0.974,0.596,0.892,81,111.959,4
0.776,0.735,0.519,56,102.064,4
0.653,0.733,0.042,51,157.961,4
0.566,0.936,0.77,46,186.104,4
0.542,0.674,0.667,46,76.388,4
0.854,0.554,0.272,77,142.069,4
0.536,0.622,0.227,59,70.474,4
0.784,0.543,0.451,66,108.982,4
0.499,0.8,0.272,87,139.919,4
0.673,0.353,0.458,56,119.77,4
0.584,0.684,0.72,67,210.164,4
0.528,0.705,0.645,29,160.014,4
0.716,0.637,0.295,32,129.8,4
0.691,0.733,0.797,73,153.976,4
0.884,0.539,0.776,75,85.008,4
0.785,0.412,0.513,67,143.099,4
0.565,0.905,0.789,47,98.038,4
0.665,0.607,0.405,55,97.97,4
0.691,0.557,0.193,68,87.546,4
0.688,0.729,0.469,69,110.055,4
0.647,0.732,0.548,69,67.295,4
0.669,0.511,0.406,50,76.016,4
0.644,0.685,0.436,54,86.995,4
0.816,0.793,0.737,49,94.491,4
0.624,0.418,0.387,47,178.028,4
0.725,0.706,0.667,67,120.042,4
0.747,0.57,0.65,79,133.992,4
0.67,0.649,0.618,56,147.935,4
0.576,0.336,0.334,52,86.32,4
0.595,0.336,0.155,29,66.97,4
0.717,0.599,0.385,64,159.78,4
0.479,0.711,0.347,53,79.54,4
0.538,0.67,0.674,40,76.698,4
0.638,0.708,0.606,66,84.978,4
0.652,0.678,0.28,78,72.989,4
0.756,0.481,0.656,39,102.022,4
0.763,0.362,0.587,54,119.855,4
0.466,0.614,0.344,23,185.981,4
0.655,0.497,0.81,51,87.17,4
0.689,0.857,0.173,16,128.005,4
0.6,0.666,0.566,48,99.989,4
0.525,0.687,0.307,67,141.84,4
0.746,0.787,0.607,73,95.005,4
0.591,0.705,0.27,79,121.799,4
0.749,0.461,0.42,77,139.02,4
0.643,0.721,0.317,65,102.914,4
0.627,0.527,0.293,71,119.995,4
0.743,0.812,0.606,76,100.047,4
0.591,0.841,0.392,87,109.034,4
0.59,0.642,0.651,83,107.356,4
0.503,0.808,0.283,70,107.975,4
0.685,0.742,0.618,73,115.008,4
0.787,0.473,0.697,11,125.114,4
0.732,0.413,0.761,69,92.066,4
0.806,0.608,0.802,28,102.027,4
0.681,0.481,0.738,51,160.018,4
0.793,0.754,0.639,64,107.984,4
0.345,0.676,0.584,67,83.329,4
0.748,0.711,0.137,34,120.065,4
0.686,0.769,0.409,64,103.956,4
0.643,0.751,0.735,68,129.143,4
0.743,0.31,0.171,66,95.993,4
0.659,0.69,0.646,53,159.989,4
0.773,0.836,0.497,82,112.01,4
0.499,0.532,0.461,44,143.921,4
0.727,0.583,0.629,76,147.983,4
0.694,0.851,0.424,62,153.947,4
0.648,0.45,0.478,38,170.014,4
0.719,0.62,0.104,57,129.931,4
0.629,0.432,0.323,46,85.68,4
0.664,0.354,0.0501,58,110.936,4
0.795,0.386,0.196,50,98.969,4
0.554,0.464,0.563,41,112.776,4
0.841,0.535,0.38,69,145.007,4
0.759,0.607,0.766,60,154.974,4
0.701,0.663,0.334,71,100.001,4
0.777,0.693,0.689,40,141.022,4
0.728,0.386,0.347,30,154.957,4
0.582,0.629,0.297,57,139.557,4
0.788,0.779,0.485,55,130.003,4
0.828,0.476,0.541,25,98.941,4
0.702,0.481,0.319,45,143.977,4
0.712,0.473,0.327,59,86.965,4
0.636,0.587,0.401,55,179.991,4
0.734,0.559,0.36,31,151.965,4
0.821,0.328,0.204,53,116.989,4
0.616,0.62,0.367,63,156.986,4
0.567,0.556,0.484,54,109.922,4
0.686,0.694,0.587,68,189.998,4
0.894,0.518,0.373,42,82.023,4
0.765,0.437,0.667,61,117.99,4
0.73,0.515,0.361,49,77.599,4
0.764,0.715,0.737,25,116.987,4
0.608,0.709,0.709,64,105.742,4
0.769,0.304,0.487,56,81.008,4
0.589,0.652,0.486,72,158.49,4
0.497,0.427,0.181,55,155.645,4
0.623,0.585,0.538,66,158.273,4
0.455,0.352,0.407,75,103.342,4
0.685,0.612,0.542,58,152.991,4
0.598,0.722,0.535,51,79.888,4
0.665,0.709,0.357,69,76.058,4
0.682,0.512,0.775,29,104.053,4
0.765,0.627,0.31,65,120.101,4
0.813,0.798,0.586,40,76.211,4
0.545,0.329,0.627,27,150.795,4
0.85,0.561,0.519,34,140.035,4
0.867,0.607,0.318,40,135.044,4
0.85,0.632,0.715,35,141.99,4
0.76,0.838,0.776,50,96.036,4
0.777,0.801,0.287,27,93.001,4
0.907,0.839,0.665,34,105.009,4
0.727,0.568,0.541,40,85.521,4
0.885,0.366,0.281,39,80.015,4
0.615,0.814,0.741,23,139.997,4
0.666,0.262,0.863,19,137.955,4
0.777,0.653,0.622,28,127.994,4
0.785,0.751,0.688,31,85.002,4
0.573,0.902,0.448,29,188.03,4
0.83,0.803,0.565,28,128.975,4
0.534,0.659,0.895,17,90.274,4
0.749,0.578,0.562,34,75.004,4
0.844,0.506,0.531,15,120.054,4
0.705,0.616,0.434,26,134.94,4
0.833,0.655,0.61,33,93.521,4
0.733,0.618,0.644,29,139.941,4
0.905,0.565,0.55,22,147.022,4
0.896,0.645,0.708,22,103.102,4
0.553,0.696,0.348,18,155.985,4
0.519,0.639,0.591,21,188.057,4
0.61,0.657,0.251,19,77.643,4
0.565,0.187,0.0492,14,125.831,4
0.599,0.794,0.931,13,192.484,4
0.541,0.915,0.665,24,84.612,4
0.742,0.716,0.835,16,119.985,4
0.853,0.566,0.531,40,155.109,4
0.408,0.857,0.676,25,161.811,4
0.792,0.596,0.653,26,95.982,4
0.656,0.579,0.546,25,117.092,4
0.715,0.386,0.214,23,124.863,4
0.649,0.918,0.802,24,92.073,4
0.774,0.575,0.525,20,129.995,4
0.83,0.836,0.596,22,96.125,4
0.746,0.538,0.516,66,101.018,4
0.619,0.521,0.254,61,139.886,4
0.697,0.542,0.547,53,99.988,4
0.771,0.56,0.389,55,109.978,4
0.214,0.156,0.132,55,75.654,4
0.641,0.539,0.436,62,148.004,4
0.494,0.697,0.344,54,107.669,4
0.438,0.634,0.397,60,203.585,4
0.666,0.485,0.288,62,91.009,4
0.569,0.629,0.0726,76,134.035,4
0.501,0.403,0.27,69,132.608,4
0.55,0.404,0.329,64,135.016,4
0.624,0.424,0.584,69,76.669,4
0.542,0.721,0.623,70,149.831,4
0.772,0.504,0.244,69,140.035,4
0.562,0.674,0.293,18,122.699,4
0.324,0.735,0.169,17,113.923,4
0.484,0.716,0.365,17,184.131,4
0.391,0.595,0.379,16,93.78,4
0.639,0.633,0.243,61,129.996,4
0.762,0.508,0.37,71,93.51,4
0.524,0.364,0.436,79,75.24,4
0.653,0.5,0.325,61,76.041,4
0.691,0.75,0.345,65,143.744,4
0.776,0.603,0.921,62,96.888,4
0.674,0.506,0.183,77,145.965,4
0.671,0.314,0.296,36,110.898,4
0.578,0.523,0.29,66,134.931,4
0.387,0.505,0.158,50,84.942,4
0.51,0.71,0.367,52,131.891,4
0.612,0.961,0.867,59,129.873,4
0.655,0.636,0.185,43,160.01,4
0.642,0.79,0.613,44,114.96,4
0.37,0.313,0.157,46,172.616,4
0.521,0.305,0.242,37,120.076,4
0.827,0.477,0.599,57,119.807,4
0.85,0.351,0.412,48,138.045,4
0.555,0.378,0.228,49,128.31,4
0.617,0.406,0.318,41,168.034,4
0.812,0.341,0.119,47,100.014,4
0.569,0.596,0.757,68,93.134,4
0.512,0.511,0.651,63,88.816,4
0.812,0.501,0.521,58,137.039,4
0.739,0.947,0.763,65,88.009,4
0.755,0.381,0.695,56,73.108,4
0.588,0.877,0.645,65,155.165,4
0.911,0.551,0.969,70,92.887,4
0.677,0.52,0.768,66,203.862,4
0.27,0.58,0.242,53,179.919,4
0.66,0.536,0.775,60,159.963,4
0.446,0.401,0.647,55,82.942,4
0.684,0.455,0.487,69,97.956,4
0.494,0.452,0.173,49,116.293,4
0.433,0.668,0.351,48,70.478,4
0.746,0.613,0.395,48,113.979,4
0.684,0.606,0.723,67,127.901,4
0.873,0.591,0.496,67,123.091,4
0.697,0.51,0.121,51,130.005,4
0.38,0.624,0.364,50,87.654,4
0.516,0.69,0.398,54,129.833,4
0.568,0.732,0.626,67,186.048,4
0.7,0.63,0.399,52,131.95,4
0.676,0.662,0.464,51,127.997,4
0.733,0.676,0.701,70,97.448,4
0.657,0.574,0.211,66,119.992,4
0.467,0.445,0.344,51,128.399,4
0.694,0.591,0.0655,49,140.012,4
0.83,0.604,0.517,61,141.987,4
0.423,0.587,0.33,61,180.331,4
0.61,0.624,0.244,90,176.169,4
0.936,0.585,0.242,73,124.991,4
0.673,0.684,0.516,47,175.862,4
0.503,0.592,0.344,74,201.85,4
0.889,0.496,0.544,85,86.003,4
0.79,0.629,0.267,64,170.023,4
0.716,0.531,0.344,66,71.994,4
0.874,0.426,0.489,47,140.106,4
0.736,0.622,0.506,66,191.971,4
0.843,0.722,0.536,32,142.025,4
0.735,0.44,0.239,61,87.985,4
0.734,0.683,0.445,69,162.038,4
0.888,0.74,0.664,69,100.003,4
0.912,0.587,0.435,64,143.027,4
0.844,0.513,0.344,72,128.085,4
0.852,0.568,0.504,69,81.526,4
0.822,0.743,0.355,48,96.025,4
0.902,0.621,0.497,60,114.007,4
0.793,0.399,0.0379,59,121.949,4
0.737,0.659,0.465,48,191.965,4
0.793,0.395,0.129,64,77.027,4
0.884,0.579,0.313,56,144.973,4
0.871,0.493,0.157,65,93.016,4
0.88,0.67,0.142,78,100.995,4
0.894,0.492,0.397,66,100.041,4
0.665,0.68,0.69,37,91.67,4
0.64,0.57,0.389,66,180.295,4
0.894,0.715,0.88,63,100.036,4
0.789,0.404,0.472,66,122.062,4
0.623,0.724,0.615,56,127.346,4
0.498,0.844,0.282,57,88.435,4
0.72,0.635,0.358,39,105.89,4
0.855,0.651,0.559,83,111.997,4
0.764,0.726,0.36,57,120.114,4
0.816,0.781,0.937,74,99.95,4
0.913,0.491,0.757,53,140.04,4
0.903,0.839,0.727,77,133.986,4
0.683,0.667,0.373,41,180.005,4
0.739,0.852,0.903,66,102.014,4
0.63,0.582,0.486,30,75.055,4
0.866,0.714,0.384,72,108.005,4
0.867,0.658,0.607,64,89.971,4
0.854,0.726,0.76,41,95.999,4
0.788,0.721,0.653,57,105.23,4
0.496,0.833,0.63,66,134.944,4
